"cpg","African_American","Asian","Hispanic","White","max_abs_coef","chr","pos","strand","chr_hg38","pos_hg38","Name","UCSC_RefGene_Name","UCSC_RefGene_Group","Relation_to_Island","GencodeBasicV12_NAME","GencodeBasicV12_Group","genic_features","nearest_gene"
"cg11430259",0,0.231566845923396,0,0,0.231566845923396,"chr10",123355748,"-","chr10",121596234,"cg11430259","FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2","5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR","N_Shore","FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2","5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","2263"
"cg27528695",0,0,0.23107814944004,0,0.23107814944004,"chr1",109643479,"+","chr1",109100857,"cg27528695","","","S_Shore","","","hg38_cpg_shores",""
"cg03178816",0,0,-0.231043656558126,0,0.231043656558126,"chr6",170478083,"-","chr6",170162859,"cg03178816","","","S_Shelf","RP11-302L19.1","5'UTR","hg38_cpg_shelves; hg38_genes_1to5kb; hg38_genes_exons","102724511; 105378153"
"cg13692134",0.230827243976217,0,0,-0.219313490823974,0.230827243976217,"chr5",74350132,"+","chr5",75054307,"cg13692134","","","Island","RP11-229C3.2","TSS1500","hg38_cpg_islands; hg38_genes_1to5kb","51301"
"cg19210306",0,0,0.230625175459434,0,0.230625175459434,"chr13",103425389,"+","chr13",102773039,"cg19210306","C13orf27","5'UTR","Island","TEX30;TEX30;TEX30;TEX30","3'UTR;5'UTR;5'UTR;5'UTR","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_introns","93081"
"cg08815479",0,0,0.230514817461016,0,0.230514817461016,"chr1",15573596,"-","chr1",15247100,"cg08815479","FHAD1","TSS200","N_Shore","FHAD1","TSS200","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","114827"
"cg09361469",0,0,-0.230252414716038,0,0.230252414716038,"chr10",5688620,"+","chr10",5646657,"cg09361469","ASB13;ASB13","Body;Body","OpenSea","ASB13","3'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns","79754"
"cg14128973",0.0118710068062476,0,0,-0.230163622286803,0.230163622286803,"chr19",11649462,"+","chr19",11538647,"cg14128973","CNN1","TSS200","OpenSea","CNN1;CNN1;CNN1","TSS200;TSS1500;TSS1500","hg38_cpg_shelves; hg38_genes_1to5kb; hg38_genes_promoters","1264"
"cg08859206",0,0,0,0.229896816219724,0.229896816219724,"chr1",53392774,"+","chr1",52927102,"cg08859206","SCP2;SCP2","TSS200;TSS200","N_Shore","SCP2;SCP2;SCP2;ECHDC2","TSS1500;TSS200;TSS200;5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","55268; 6342"
"cg11344533",0.229779345618813,0,0,0,0.229779345618813,"chr11",111475393,"+","chr11",111604669,"cg11344533","SIK2","Body","S_Shore","","","hg38_cpg_shores; hg38_genes_introns","23235"
"cg07636225",0,-0.229666555897421,0.0474106229640141,0,0.229666555897421,"chr11",63466987,"-","chr11",63699515,"cg07636225","RTN3;RTN3;RTN3;RTN3","Body;Body;Body;Body","OpenSea","RTN3","5'UTR","hg38_cpg_inter; hg38_genes_introns; hg38_genes_promoters","10313"
"cg02495395",-0.229610553897822,0,0.186784200574468,0,0.229610553897822,"chr3",50383368,"-","chr3",50345937,"cg02495395","ZMYND10","TSS1500","S_Shore","ZMYND10;ZMYND10;ZMYND10","1stExon;5'UTR;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","11068; 11186; 51364"
"cg20978937",0.229117132432137,0,-0.0342530080119397,0,0.229117132432137,"chr14",105399321,"-","chr14",104932984,"cg20978937","PLD4","3'UTR","Island","PLD4;PLD4;PLD4","3'UTR;3'UTR;3'UTR","hg38_cpg_islands; hg38_genes_3UTRs; hg38_genes_exons; hg38_genes_introns","122618"
"cg17760043",0,0,0,0.229018572232853,0.229018572232853,"chr4",126279846,"+","chr4",125358691,"cg17760043","FAT4","Body","OpenSea","","","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns","79633"
"cg02466830",-0.228897777061445,0,0,0,0.228897777061445,"chr3",98376390,"-","chr3",98657546,"cg02466830","","","Island","","","hg38_cpg_islands; hg38_genes_promoters",""
"cg00935421",0,0,0,0.228681747931725,0.228681747931725,"chr16",87991419,"+","chr16",87957813,"cg00935421","BANP;BANP","5'UTR;5'UTR","Island","BANP;BANP;BANP","5'UTR;5'UTR;5'UTR","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_introns","54971"
"cg23001415",0,0,0,-0.228533092445843,0.228533092445843,"chr22",21311401,"-","chr22",20957113,"cg23001415","","","Island","XXbac-B135H6.15;XXbac-B135H6.15","1stExon;5'UTR","hg38_cpg_islands; hg38_genes_exons","101928891"
"cg19205533",0,0,-0.228182455654045,0,0.228182455654045,"chr12",15373987,"-","chr12",15221053,"cg19205533","RERG","5'UTR","Island","RERG;RERG","5'UTR;5'UTR","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_introns","105369673; 85004"
"cg15782153",0,0,0,0.228104705707313,0.228104705707313,"chr7",917662,"+","chr7",878025,"cg15782153","C7orf20","Body","Island","","","hg38_cpg_islands; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns","51608"
"cg03743982",0,0,-0.228062919180194,0.041636237459713,0.228062919180194,"chr16",75150833,"+","chr16",75116935,"cg03743982","LDHD;LDHD","TSS200;TSS200","S_Shore","LDHD;LDHD","TSS200;TSS200","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","162239; 197257"
"cg05363903",0,0,0,-0.227469627251817,0.227469627251817,"chr2",237415899,"-","chr2",236507256,"cg05363903","IQCA1","1stExon","N_Shore","IQCA1;IQCA1;IQCA1;IQCA1","5'UTR;1stExon;1stExon;1stExon","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns","79781"
"cg23464284",0,0,0,0.22718225522962,0.22718225522962,"chr6",166996837,"-","chr6",166583349,"cg23464284","RPS6KA2;RPS6KA2","Body;Body","OpenSea","RPS6KA2","5'UTR","hg38_cpg_inter; hg38_genes_3UTRs; hg38_genes_exons; hg38_genes_introns","353267; 6196"
"cg27635267",0,0,0,0.226797391953335,0.226797391953335,"chr11",35547519,"-","chr11",35525971,"cg27635267","PAMR1;PAMR1","TSS1500;TSS1500","S_Shore","PAMR1;PAMR1;PAMR1;PAMR1;PAMR1;PAMR1","1stExon;5'UTR;TSS1500;TSS1500;TSS1500;5'UTR","hg38_cpg_inter; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","25891"
"cg14266248",0,0,-0.225948127827393,0,0.225948127827393,"chr8",62606211,"-","chr8",61693652,"cg14266248","ASPH;ASPH;ASPH;ASPH;ASPH","Body;Body;Body;Body;Body","OpenSea","","","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns","444"
"cg00984540",0,0,0.225795084027621,0,0.225795084027621,"chr7",155589293,"+","chr7",155796599,"cg00984540","","","Island","","","hg38_cpg_islands",""
"cg10218876",0.225657798564921,0,0,-0.0748048225056893,0.225657798564921,"chr19",55660625,"-","chr19",55149257,"cg10218876","TNNT1;TNNT1;TNNT1","TSS200;TSS200;TSS200","OpenSea","TNNT1;TNNT1","TSS200;TSS200","hg38_cpg_shelves; hg38_genes_1to5kb; hg38_genes_promoters","7138"
"cg03438417",0,0,-0.225567746001663,0.0781719460955289,0.225567746001663,"chr3",126007325,"-","chr3",126288482,"cg03438417","","","Island","RP11-71E19.1","5'UTR","hg38_cpg_islands; hg38_genes_exons; hg38_genes_introns","107986124; 28999"
"cg01419539",0,0,0,-0.225429818962353,0.225429818962353,"chr4",53010,"+","chr4",53116,"cg01419539","ZNF595;ZNF718","TSS1500;TSS1500","N_Shore","ZNF595;ZNF595;ZNF595","TSS200;TSS200;TSS200","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","152687"
"cg16501323",0,0,0,-0.225366391218957,0.225366391218957,"chr21",45705618,"-","chr21",44285735,"cg16501323","AIRE","TSS200","Island","AIRE","TSS200","hg38_cpg_islands; hg38_genes_promoters","326"
"cg02903756",0,0,0,-0.224958164496401,0.224958164496401,"chr1",10750680,"+","chr1",10690623,"cg02903756","CASZ1;CASZ1","Body;Body","N_Shelf","","","hg38_cpg_shelves; hg38_genes_introns","54897"
"cg21220721",0,0,0.224787922235304,0,0.224787922235304,"chr1",6341230,"+","chr1",6281170,"cg21220721","ACOT7;ACOT7;ACOT7;ACOT7","Body;Body;Body;Body","Island","ACOT7","3'UTR","hg38_cpg_islands; hg38_genes_3UTRs; hg38_genes_exons","11332"
"cg07018107",0,0,0,0.223659391542204,0.223659391542204,"chr8",129162406,"-","chr8",128150160,"cg07018107","MIR1208","Body","OpenSea","MIR1208","5'UTR","hg38_cpg_inter; hg38_enhancers_fantom; hg38_genes_exons; hg38_genes_introns","100302281; 124902020; 5820"
"cg25423752",0,0,0.223554143475365,0,0.223554143475365,"chr5",178422415,"-","chr5",178995414,"cg25423752","GRM6","TSS1500","S_Shore","GRM6;GRM6;GRM6","3'UTR;TSS200;TSS1500","hg38_cpg_shores; hg38_genes_introns; hg38_genes_promoters","2916"
"cg14539658",0,0,0,0.222879733483779,0.222879733483779,"chr14",21495146,"-","chr14",21026987,"cg14539658","NDRG2;NDRG2;NDRG2;NDRG2","TSS1500;TSS1500;TSS1500;TSS1500","S_Shore","NDRG2;NDRG2;NDRG2;NDRG2;NDRG2;AL161668.5;AL161668.5","TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;5'UTR;5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns","102465428; 122664; 57447"
"cg09928766",0,0,-0.222815527800124,0,0.222815527800124,"chr19",51815373,"-","chr19",51312119,"cg09928766","IGLON5","Body","Island","","","hg38_cpg_islands; hg38_genes_introns","402665"
"cg05592035",0,0,0,-0.222698836135419,0.222698836135419,"chr17",72462984,"+","chr17",74466845,"cg05592035","CD300A","Body","OpenSea","","","hg38_cpg_inter; hg38_genes_introns; hg38_genes_promoters","11314"
"cg02527881",0.222671645955183,0,0,0,0.222671645955183,"chr3",46936655,"+","chr3",46895165,"cg02527881","PTH1R","Body","N_Shelf","PTH1R","5'UTR","hg38_cpg_shelves; hg38_genes_introns","5745"
"cg03909863",0,0,-0.222273632570676,0,0.222273632570676,"chr11",638404,"+","chr11",638404,"cg03909863","DRD4","Body","Island","DRD4","TSS1500","hg38_cpg_islands; hg38_genes_introns; hg38_genes_promoters","1815"
"cg02030270",0,-0.221956207214568,0,0,0.221956207214568,"chr15",84215725,"-","chr15",83546973,"cg02030270","SH3GL3;SH3GL3","Body;Body","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","6457"
"cg16072688",0,0,0,0.221770139296579,0.221770139296579,"chr8",57360711,"-","chr8",56448152,"cg16072688","PENK","TSS1500","Island","PENK;PENK;PENK;RP11-17A4.2","TSS1500;TSS1500;TSS1500;5'UTR","hg38_cpg_islands; hg38_enhancers_fantom; hg38_genes_1to5kb; hg38_genes_introns","101929415; 124901948; 5179"
"cg18405330",0,0,-0.221727769108105,0,0.221727769108105,"chr6",164171960,"+","chr6",163750928,"cg18405330","","","OpenSea","RP1-230L10.1","5'UTR","hg38_cpg_inter; hg38_genes_introns","124901499"
"cg24118521",0,0,0,0.22144779724397,0.22144779724397,"chr13",47472330,"+","chr13",46898195,"cg24118521","HTR2A;HTR2A","TSS1500;TSS1500","OpenSea","HTR2A","TSS1500","hg38_cpg_inter; hg38_genes_1to5kb","3356"
"cg13809095",0,0,0.221382277452336,0,0.221382277452336,"chr10",65647092,"-","chr10",63887332,"cg13809095","","","OpenSea","RP11-170M17.1","5'UTR","hg38_cpg_inter; hg38_genes_introns","124902438; 124902439"
"cg25185001",0.0344235627578022,0,-0.220871567416484,0,0.220871567416484,"chr7",150846128,"-","chr7",151149041,"cg25185001","GBX1","Body","OpenSea","","","hg38_cpg_inter; hg38_genes_exons","2636"
"cg25769590",0,0,-0.22081822780232,0,0.22081822780232,"chr7",158789503,"-","chr7",158996812,"cg25769590","","","Island","","","hg38_cpg_islands",""
"cg02792740",0.220557158405705,0,0,0,0.220557158405705,"chr6",2876395,"-","chr6",2876161,"cg02792740","","","S_Shore","RP11-420G6.4;RP11-420G6.4","3'UTR;3'UTR","hg38_cpg_shores; hg38_genes_introns; hg38_genes_promoters","221756"
"cg02228675",-0.22020026039492,0,0,0,0.22020026039492,"chr17",40259724,"-","chr17",42107706,"cg02228675","DHX58","Body","Island","","","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_exons","79132"
"cg14963928",0.220055428608541,0,0,0,0.220055428608541,"chr1",40392088,"+","chr1",39926416,"cg14963928","","","OpenSea","","","hg38_cpg_inter",""
"cg06285241",0.21188445614916,-0.220007216372441,0,0,0.220007216372441,"chr14",105944655,"-","chr14",105478318,"cg06285241","CRIP2","Body","Island","CRIP2","5'UTR","hg38_cpg_islands; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","1397"
"cg02289754",0,0.219817533228171,0,0,0.219817533228171,"chr1",47068636,"-","chr1",46602964,"cg02289754","MKNK1;MKNK1;MKNK1;MKNK1;MKNK1","Body;Body;5'UTR;5'UTR;5'UTR","N_Shore","MKNK1;MKNK1;MKNK1;MKNK1;MKNK1;MKNK1","5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;3'UTR","hg38_cpg_shores; hg38_genes_introns","8569"
"cg01061553",0,0,0,0.219670678188759,0.219670678188759,"chr12",110891467,"+","chr12",110453662,"cg01061553","GPN3;GPN3;GPN3","Body;Body;Body","S_Shelf","","","hg38_cpg_shelves; hg38_genes_1to5kb; hg38_genes_introns","10094; 51184"
"cg13148921",0,0,0,0.219230719639212,0.219230719639212,"chr15",80853140,"-","chr15",80560799,"cg13148921","ARNT2","Body","OpenSea","RP11-379K22.2","3'UTR","hg38_cpg_inter; hg38_genes_introns","101929586; 9915"
"cg26195482",0,0,0,0.218901705516469,0.218901705516469,"chr14",104551553,"+","chr14",104085216,"cg26195482","ASPG","TSS1500","N_Shore","ASPG;ASPG;ASPG;ASPG","TSS1500;TSS1500;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_promoters","374569"
"cg05932042",0,0,0,0.218895304761803,0.218895304761803,"chr17",40822653,"-","chr17",42670635,"cg05932042","PLEKHH3","Body","Island","","","hg38_cpg_islands; hg38_genes_exons; hg38_genes_promoters","79990"
"cg09606495",0,0,0.218636618325362,0,0.218636618325362,"chr11",2181269,"+","chr11",2160039,"cg09606495","INS-IGF2;INS-IGF2;INS","Body;Body;Body","OpenSea","INS-IGF2;IGF2","TSS1500;5'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns","3481; 3630; 723961"
"cg20011983",0,-0.218344659721548,0,0,0.218344659721548,"chr2",74347215,"-","chr2",74120088,"cg20011983","","","N_Shore","","","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","200424"
"cg23075286",0,0,0.218212526191369,-0.212418634499302,0.218212526191369,"chr19",56687199,"+","chr19",56175830,"cg23075286","GALP;GALP","TSS200;TSS200","OpenSea","GALP","TSS200","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_promoters","85569"
"cg22138327",0,0,0.136454558053476,-0.21782562812387,0.21782562812387,"chr13",27999177,"+","chr13",27425040,"cg22138327","GTF3A","Body","Island","GTF3A","TSS1500","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","2971"
"cg01256539",0,0,0,-0.217658440536093,0.217658440536093,"chr5",119802022,"+","chr5",120466327,"cg01256539","PRR16","5'UTR","S_Shore","PRR16","5'UTR","hg38_cpg_shores; hg38_genes_introns","51334"
"cg12052203",0,0.21757095506447,0,0,0.21757095506447,"chr11",66115045,"-","chr11",66347574,"cg12052203","B3GNT1;B3GNT1","1stExon;5'UTR","Island","RP11-867G23.8;B3GNT1;B3GNT1;B3GNT1;B3GNT1","TSS1500;1stExon;5'UTR;1stExon;5'UTR","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_promoters","102724064; 11041; 25855"
"cg01098474",0,0,-0.217396139181087,0,0.217396139181087,"chr7",57508755,"-","chr7",57449049,"cg01098474","ZNF716","TSS1500","OpenSea","ZNF716","TSS1500","hg38_cpg_inter; hg38_genes_1to5kb","441234"
"cg04411044",0,0.00508031897593891,0,-0.217385691472768,0.217385691472768,"chr1",36191660,"-","chr1",35726059,"cg04411044","","","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","63967"
"cg27370229",0,0.217135682335842,0,0,0.217135682335842,"chr16",89226999,"-","chr16",89160591,"cg27370229","C16orf81","Body","S_Shore","LINC00304","5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_introns","197322; 283860"
"cg24630195",0,0,0,0.21666859167864,0.21666859167864,"chr5",2748369,"-","chr5",2748255,"cg24630195","IRX2;IRX2","Body;Body","Island","","","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_introns","153571; 153572"
"cg25984458",0,0,-0.216175514558253,0,0.216175514558253,"chr22",49800171,"-","chr22",49406522,"cg25984458","","","S_Shore","","","hg38_cpg_shores",""
"cg06935979",0.215984827746334,0,0,0,0.215984827746334,"chr1",232941706,"+","chr1",232805960,"cg06935979","KIAA1383","1stExon","Island","KIAA1383","1stExon","hg38_cpg_islands; hg38_genes_exons","54627"
"cg17380795",0,0,0,-0.215590545222837,0.215590545222837,"chr3",122379686,"+","chr3",122660839,"cg17380795","","","OpenSea","","","hg38_cpg_inter; hg38_enhancers_fantom; hg38_genes_exons",""
"cg12999941",0,0,0,-0.215482650477113,0.215482650477113,"chr3",50304930,"+","chr3",50267498,"cg12999941","SEMA3B;SEMA3B","TSS200;TSS200","OpenSea","U73167.7;SEMA3B","TSS200;TSS200","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_promoters","101928931; 7869"
"cg14781394",-0.215424050297242,0,0,0,0.215424050297242,"chr19",16441457,"+","chr19",16330646,"cg14781394","","","S_Shelf","","","hg38_cpg_shelves; hg38_enhancers_fantom",""
"cg23077575",0,0,0,0.215341654256882,0.215341654256882,"chr5",132113608,"+","chr5",132777916,"cg23077575","SEPT8;SEPT8;SEPT8;SEPT8","TSS200;TSS1500;TSS1500;TSS1500","Island","SEPT8;SEPT8;SEPT8;SEPT8;SEPT8;SEPT8;SEPT8;SEPT8","TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS200;5'UTR","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","23176"
"cg12856392",0,0,0,-0.21512608632508,0.21512608632508,"chr7",64126140,"+","chr7",64665762,"cg12856392","ZNF107;ZNF107","TSS1500;TSS1500","N_Shore","ZNF107;ZNF107","TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_promoters","51427"
"cg01116059",0,0,0.214791686280331,0,0.214791686280331,"chr5",121647630,"-","chr5",122311935,"cg01116059","SNCAIP","TSS200","Island","SNCAIP;SNCAIP;SNCAIP;SNCAIP;SNCAIP;SNCAIP","TSS1500;TSS1500;TSS1500;TSS200;TSS200;5'UTR","hg38_cpg_islands; hg38_genes_introns; hg38_genes_promoters","9627"
"cg08661007",0,0,0.214609735492218,0,0.214609735492218,"chr3",79817232,"-","chr3",79768082,"cg08661007","ROBO1","TSS200","S_Shore","ROBO1","TSS1500","hg38_cpg_shores; hg38_genes_promoters","6091"
"cg13586425",0.176145875229405,0,-0.214562709780742,0,0.214562709780742,"chr12",131519906,"+","chr12",131035361,"cg13586425","GPR133","Body","S_Shelf","RP11-76C10.2;RP11-76C10.2","3'UTR;1stExon","hg38_cpg_shelves; hg38_genes_exons; hg38_genes_introns","283383"
"cg27369431",0,0,0,-0.214174193358964,0.214174193358964,"chr6",30901148,"+","chr6",30933371,"cg27369431","SFTA2","TSS1500","OpenSea","Y_RNA;SFTA2","TSS1500;TSS1500","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","135656; 389376"
"cg22708112",0,0,0,-0.213641475800758,0.213641475800758,"chr15",57883392,"-","chr15",57591194,"cg22708112","GCOM1;GCOM1;GCOM1;GCOM1","TSS1500;TSS1500;TSS1500;TSS1500","N_Shore","GCOM1;GCOM1;GCOM1;GCOM1","TSS1500;TSS1500;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_promoters","100820829; 145781"
"cg00288598",-0.21360313786,0,0,0,0.21360313786,"chr8",141555295,"+","chr8",140545196,"cg00288598","EIF2C2;EIF2C2","Body;Body","N_Shelf","","","hg38_cpg_shelves; hg38_enhancers_fantom; hg38_genes_1to5kb; hg38_genes_introns","27161"
"cg11722376",0.213504516732443,0,0,0,0.213504516732443,"chr2",130691882,"+","chr2",129934309,"cg11722376","LOC389033","Body","Island","AC079776.2;AC079776.2;AC079776.3","3'UTR;1stExon;5'UTR","hg38_cpg_islands; hg38_genes_exons; hg38_genes_introns","101927924; 389033"
"cg26034375",0,-0.213076919188191,0,0,0.213076919188191,"chr1",31907354,"-","chr1",31434507,"cg26034375","SERINC2","3'UTR","OpenSea","SERINC2;SERINC2;SERINC2;SERINC2;SERINC2","3'UTR;3'UTR;3'UTR;3'UTR;5'UTR","hg38_cpg_inter; hg38_genes_3UTRs; hg38_genes_exons","347735"
"cg05626664",0,0,-0.212775751366344,0,0.212775751366344,"chr1",208394231,"-","chr1",208220886,"cg05626664","PLXNA2","5'UTR","OpenSea","PLXNA2","5'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns","5362"
"cg24722577",0,0,0.212771173877122,0,0.212771173877122,"chr5",76034887,"-","chr5",76739062,"cg24722577","","","OpenSea","","","hg38_cpg_inter; hg38_enhancers_fantom",""
"cg14973995",0,0,-0.212746932177687,0,0.212746932177687,"chr4",2935692,"-","chr4",2933965,"cg14973995","MFSD10;MFSD10;MFSD10","5'UTR;1stExon;5'UTR","Island","MFSD10;MFSD10;MFSD10;MFSD10;MFSD10;MFSD10","1stExon;5'UTR;5'UTR;5'UTR;5'UTR;TSS200","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","10227; 317648"
"cg04221606",0.2123884707096,0,0,0,0.2123884707096,"chr6",151646552,"-","chr6",151325417,"cg04221606","AKAP12;AKAP12","TSS200;Body","N_Shore","AKAP12","TSS1500","hg38_cpg_shores; hg38_genes_introns; hg38_genes_promoters","9590"
"cg20702390",0.212184601799877,0,0,0,0.212184601799877,"chr2",18766018,"+","chr2",18584752,"cg20702390","NT5C1B;NT5C1B","Body;Body","Island","U6","TSS1500","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_promoters","100526794; 93034"
"cg19145607",-0.212053891242071,0,0,0,0.212053891242071,"chr3",45983792,"-","chr3",45942300,"cg19145607","CXCR6;FYCO1","TSS1500;Body","OpenSea","CXCR6;CXCR6;FYCO1","5'UTR;TSS1500;5'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns","10663; 79443"
"cg16365842",0,0,0,-0.211841077988058,0.211841077988058,"chr6",170191057,"-","chr6",169790961,"cg16365842","C6orf122;C6orf208","Body;Body","S_Shore","LINC00242;LINC00574","3'UTR;5'UTR","hg38_cpg_shores; hg38_genes_exons; hg38_genes_introns","401288; 80069"
"cg03339458",0,0,0,-0.211343721782631,0.211343721782631,"chr1",151300581,"-","chr1",151328105,"cg03339458","","","Island","PI4KB;PI4KB;PI4KB;PI4KB","TSS1500;TSS1500;TSS1500;TSS1500","hg38_cpg_islands; hg38_genes_exons; hg38_genes_promoters","5298"
"cg19860717",0,0,0.210902966339918,-0.172076029995056,0.210902966339918,"chr1",214551360,"+","chr1",214378017,"cg19860717","PTPN14","Body","OpenSea","PTPN14","3'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_3UTRs; hg38_genes_exons","5784"
"cg06789856",0,0,0,-0.210524789631995,0.210524789631995,"chr17",77133777,"+","chr17",79137695,"cg06789856","HRNBP3","5'UTR","N_Shore","RBFOX3;RBFOX3","5'UTR;5'UTR","hg38_cpg_shores; hg38_genes_introns","146713"
"cg02203922",0,0,0,-0.21050809191959,0.21050809191959,"chr6",657011,"-","chr6",657011,"cg02203922","HUS1B;EXOC2","TSS200;5'UTR","Island","HUS1B;EXOC2;EXOC2","TSS200;5'UTR;5'UTR","hg38_cpg_islands; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns","135458; 55770"
